ID;ID Subjektu;Využití budovy;Kraj;Okres;MČ;Katastrální území;Ulice č.p./č.e.;Město;PSČ;GPS;Vymezené byty;Vlastnictví;Typ budovy;Ochrana
237256;41220788010;objekt k bydlení;Středočeský;Kutná Hora;Čáslav;Čáslav - Čáslav-Nové Město;Al. Jiráska 1174/2;Čáslav - Čáslav-Nové Město;28601;N 49.9108 E 15.3975;Ne;Osobní;Cihlový dům;
237257;41220788010;objekt k bydlení;Středočeský;Kutná Hora;Čáslav;Čáslav - Čáslav-Nové Město;Al. Jiráska 1175/4;Čáslav - Čáslav-Nové Město;28601;N 49.9107 E 15.3976;Ne;Osobní;Cihlový dům;
237265;475283205;objekt k bydlení;Středočeský;Kutná Hora;Čáslav;Čáslav - Čáslav-Nové Město;Novodvorská 350/4;Čáslav - Čáslav-Nové Město;28601;N 49.903 E 15.3917;Ne;Osobní;Cihlový dům;
237268;4076123101;bytový dům;Středočeský;Kutná Hora;Čáslav;Čáslav - Čáslav-Nové Město;Nad Rezkovcem 1114/2;Čáslav - Čáslav-Nové Město;28601;N 49.9193 E 15.3911;Ne;Osobní;Cihlový dům;
237271;28236666010;objekt k bydlení;Středočeský;Kutná Hora;Čáslav;Čáslav - Čáslav-Nové Město;J. Myslbeka 1231/12;Čáslav - Čáslav-Nové Město;28601;N 49.9159 E 15.3921;Ne;Osobní;Cihlový dům;
237272;28236666010;objekt k bydlení;Středočeský;Kutná Hora;Čáslav;Čáslav - Čáslav-Nové Město;J. Myslbeka 1232/10;Čáslav - Čáslav-Nové Město;28601;N 49.9158 E 15.392;Ne;Osobní;Cihlový dům;
245870;627994601;objekt k bydlení;Středočeský;Kutná Hora;Čáslav;Čáslav - Čáslav-Nové Město;Pod Nádražím 262/11;Čáslav - Čáslav-Nové Město;28601;N 49.9157 E 15.3961;Ne;Osobní;Cihlový dům;
270360;471352205;bytový dům;Středočeský;Kutná Hora;Čáslav;Čáslav - Čáslav-Nové Město;Masarykova 240/30;Čáslav - Čáslav-Nové Město;28601;N 49.9121 E 15.3928;Ne;Osobní;Cihlový dům;
278927;42526624010;objekt k bydlení;Středočeský;Kutná Hora;Čáslav;Čáslav - Čáslav-Nové Město;Husova 387/6;Čáslav - Čáslav-Nové Město;28601;N 49.9135 E 15.3931;Ne;Osobní;Cihlový dům;
279202;473012205;bytový dům;Středočeský;Kutná Hora;Čáslav;Čáslav - Čáslav-Nové Město;Jablonského 392/17;Čáslav - Čáslav-Nové Město;28601;N 49.9126 E 15.3946;Ne;Osobní;Cihlový dům;
279853;479273205;bytový dům;Středočeský;Kutná Hora;Čáslav;Čáslav - Čáslav-Nové Město;Jeníkovská 360/24;Čáslav - Čáslav-Nové Město;28601;N 49.9095 E 15.3958;Ne;Osobní;Cihlový dům;
237007;30018958010;objekt k bydlení;Středočeský;Kutná Hora;Čáslav;Čáslav - Čáslav-Staré Město;Jana Roháče z Dubé 226/5;Čáslav - Čáslav-Staré Město;28601;N 49.908 E 15.3917;Ne;Osobní;Cihlový dům;
237008;468390205;objekt k bydlení;Středočeský;Kutná Hora;Čáslav;Čáslav - Čáslav-Staré Město;Klimenta Čermáka 198/21;Čáslav - Čáslav-Staré Město;28601;N 49.908 E 15.3934;Ne;Osobní;Cihlový dům;
237012;484996205;objekt k bydlení;Středočeský;Kutná Hora;Čáslav;Čáslav - Čáslav-Staré Město;Na Kozinci 25/26;Čáslav - Čáslav-Staré Město;28601;N 49.9119 E 15.3887;Ne;Osobní;Cihlový dům;
237017;478710205;objekt k bydlení;Středočeský;Kutná Hora;Čáslav;Čáslav - Čáslav-Staré Město;Gen. Františka Moravce 36/35;Čáslav - Čáslav-Staré Město;28601;N 49.9126 E 15.3887;Ne;Osobní;Cihlový dům;
237018;478710205;objekt k bydlení;Středočeský;Kutná Hora;Čáslav;Čáslav - Čáslav-Staré Město;Gen. Františka Moravce 227/35;Čáslav - Čáslav-Staré Město;28601;N 49.9128 E 15.3889;Ne;Osobní;Cihlový dům;
237020;908481205;objekt k bydlení;Středočeský;Kutná Hora;Čáslav;Čáslav - Čáslav-Staré Město;Gen. Františka Moravce 52/28;Čáslav - Čáslav-Staré Město;28601;N 49.9123 E 15.3902;Ne;Osobní;Cihlový dům;
237022;920343205;objekt k bydlení;Středočeský;Kutná Hora;Čáslav;Čáslav - Čáslav-Staré Město;Na Kozinci 24/28;Čáslav - Čáslav-Staré Město;28601;N 49.9118 E 15.3888;Ne;Ostatní;Cihlový dům;
237023;482156205;objekt k bydlení;Středočeský;Kutná Hora;Čáslav;Čáslav - Čáslav-Staré Město;nám. Jana Žižky z Trocnova 80/15;Čáslav - Čáslav-Staré Město;28601;N 49.9101 E 15.3929;Ne;Osobní;Měšťanský dům;
237025;477224205;objekt k bydlení;Středočeský;Kutná Hora;Čáslav;Čáslav - Čáslav-Staré Město;Na Kozinci 26/24;Čáslav - Čáslav-Staré Město;28601;N 49.9119 E 15.3886;Ne;Osobní;Cihlový dům;
237026;523329205;objekt k bydlení;Středočeský;Kutná Hora;Čáslav;Čáslav - Čáslav-Staré Město;Gen. Františka Moravce 17/21;Čáslav - Čáslav-Staré Město;28601;N 49.9124 E 15.3895;Ne;Osobní;Cihlový dům;
237028;1219258204;objekt k bydlení;Středočeský;Kutná Hora;Čáslav;Čáslav - Čáslav-Staré Město;Dr. L. Quise 173/5;Čáslav - Čáslav-Staré Město;28601;N 49.9102 E 15.3898;Ne;Osobní;Cihlový dům;
237031;476484205;objekt k bydlení;Středočeský;Kutná Hora;Čáslav;Čáslav - Čáslav-Staré Město;Jana Karafiáta 250;Čáslav - Čáslav-Staré Město;28601;N 49.9098 E 15.3907;Ne;Osobní;Cihlový dům;
237076;484996205;objekt k bydlení;Středočeský;Kutná Hora;Čáslav;Čáslav - Čáslav-Staré Město;J. Mahena 201/12;Čáslav - Čáslav-Staré Město;28601;N 49.9123 E 15.3908;Ne;Osobní;Cihlový dům;
237083;487458205;objekt k bydlení;Středočeský;Kutná Hora;Čáslav;Čáslav - Čáslav-Staré Město;nám. Jana Žižky z Trocnova 150/34;Čáslav - Čáslav-Staré Město;28601;N 49.9094 E 15.3917;Ne;Osobní;Měšťanský dům;
237085;36098167010;objekt k bydlení;Středočeský;Kutná Hora;Čáslav;Čáslav - Čáslav-Staré Město;nám. Jana Žižky z Trocnova 151/35;Čáslav - Čáslav-Staré Město;28601;N 49.9095 E 15.3916;Ne;Osobní;Měšťanský dům;
237086;469620205;objekt k bydlení;Středočeský;Kutná Hora;Čáslav;Čáslav - Čáslav-Staré Město;J. Mahena 7/8;Čáslav - Čáslav-Staré Město;28601;N 49.9118 E 15.3903;Ne;Osobní;Cihlový dům;
237087;466499205;objekt k bydlení;Středočeský;Kutná Hora;Čáslav;Čáslav - Čáslav-Staré Město;nám. Jana Žižky z Trocnova 149/33;Čáslav - Čáslav-Staré Město;28601;N 49.9093 E 15.3918;Ne;Osobní;Měšťanský dům;
237088;4685382101;bytový dům;Středočeský;Kutná Hora;Čáslav;Čáslav - Čáslav-Staré Město;Gen. Františka Moravce 45/2;Čáslav - Čáslav-Staré Město;28601;N 49.9127 E 15.3896;Ne;Osobní;Cihlový dům;
237091;1539227208;objekt k bydlení;Středočeský;Kutná Hora;Čáslav;Čáslav - Čáslav-Staré Město;nám. Jana Žižky z Trocnova 100/23;Čáslav - Čáslav-Staré Město;28601;N 49.9094 E 15.3932;Ne;Osobní;Měšťanský dům;
237096;470905205;objekt k bydlení;Středočeský;Kutná Hora;Čáslav;Čáslav - Čáslav-Staré Město;nám. Jana Žižky z Trocnova 103/26;Čáslav - Čáslav-Staré Město;28601;N 49.9092 E 15.3929;Ne;Osobní;Měšťanský dům;
237102;680120205;objekt k bydlení;Středočeský;Kutná Hora;Čáslav;Čáslav - Čáslav-Staré Město;J. Mahena 13/9;Čáslav - Čáslav-Staré Město;28601;N 49.912 E 15.3901;Ne;Osobní;Cihlový dům;
237103;680120205;objekt k bydlení;Středočeský;Kutná Hora;Čáslav;Čáslav - Čáslav-Staré Město;J. Mahena 230/7;Čáslav - Čáslav-Staré Město;28601;N 49.9118 E 15.3899;Ne;Osobní;Panelový dům;
237105;465479205;objekt k bydlení;Středočeský;Kutná Hora;Čáslav;Čáslav - Čáslav-Staré Město;Gen. Františka Moravce 4/5;Čáslav - Čáslav-Staré Město;28601;N 49.9116 E 15.3906;Ne;Osobní;Cihlový dům;
237180;479987205;objekt k bydlení;Středočeský;Kutná Hora;Čáslav;Čáslav - Čáslav-Staré Město;nám. Jana Žižky z Trocnova 164/42;Čáslav - Čáslav-Staré Město;28601;N 49.9099 E 15.391;Ne;Osobní;Měšťanský dům;
237266;450504205;objekt k bydlení;Středočeský;Kutná Hora;Čáslav;Čáslav - Čáslav-Staré Město;Gen. Františka Moravce 58/18;Čáslav - Čáslav-Staré Město;28601;N 49.9118 E 15.3908;Ne;Ostatní;Cihlový dům;
237267;450504205;objekt k bydlení;Středočeský;Kutná Hora;Čáslav;Čáslav - Čáslav-Staré Město;Gen. Františka Moravce 237;Čáslav - Čáslav-Staré Město;28601;N 49.912 E 15.3911;Ne;Ostatní;Cihlový dům;
245871;362783435;objekt k bydlení;Středočeský;Kutná Hora;Čáslav;Čáslav - Čáslav-Staré Město;nám. Jana Žižky z Trocnova 75/12;Čáslav - Čáslav-Staré Město;28601;N 49.9104 E 15.3926;Ne;Osobní;Cihlový dům;
245872;627994601;objekt k bydlení;Středočeský;Kutná Hora;Čáslav;Čáslav - Čáslav-Staré Město;nám. Jana Žižky z Trocnova 168/46;Čáslav - Čáslav-Staré Město;28601;N 49.9102 E 15.3905;Ne;Osobní;Cihlový dům;
245873;449977205;objekt k bydlení;Středočeský;Kutná Hora;Čáslav;Čáslav - Čáslav-Staré Město;Kostelní náměstí 183/1;Čáslav - Čáslav-Staré Město;28601;N 49.9107 E 15.3896;Ne;Osobní;Cihlový dům;
272607;478126205;objekt k bydlení;Středočeský;Kutná Hora;Čáslav;Čáslav - Čáslav-Staré Město;nám. Jana Žižky z Trocnova 2/2;Čáslav - Čáslav-Staré Město;28601;N 49.9111 E 15.3908;Ne;Osobní;Cihlový dům;
272608;479963205;objekt k bydlení;Středočeský;Kutná Hora;Čáslav;Čáslav - Čáslav-Staré Město;nám. Jana Žižky z Trocnova 83/18;Čáslav - Čáslav-Staré Město;28601;N 49.9098 E 15.3933;Ne;Osobní;Cihlový dům;
272609;466058205;objekt k bydlení;Středočeský;Kutná Hora;Čáslav;Čáslav - Čáslav-Staré Město;nám. Jana Žižky z Trocnova 98/21;Čáslav - Čáslav-Staré Město;28601;N 49.9095 E 15.3934;Ne;Osobní;Cihlový dům;
272610;979978205;objekt k bydlení;Středočeský;Kutná Hora;Čáslav;Čáslav - Čáslav-Staré Město;nám. Jana Žižky z Trocnova 101/24;Čáslav - Čáslav-Staré Město;28601;N 49.9093 E 15.3931;Ne;Osobní;Cihlový dům;
272611;979978205;objekt k bydlení;Středočeský;Kutná Hora;Čáslav;Čáslav - Čáslav-Staré Město;nám. Jana Žižky z Trocnova 107/30;Čáslav - Čáslav-Staré Město;28601;N 49.909 E 15.3925;Ne;Osobní;Cihlový dům;
272612;501778205;objekt k bydlení;Středočeský;Kutná Hora;Čáslav;Čáslav - Čáslav-Staré Město;Klimenta Čermáka 135/6;Čáslav - Čáslav-Staré Město;28601;N 49.9088 E 15.3922;Ne;Osobní;Cihlový dům;
272613;1374988601;objekt k bydlení;Středočeský;Kutná Hora;Čáslav;Čáslav - Čáslav-Staré Město;Gen. Františka Moravce 253;Čáslav - Čáslav-Staré Město;28601;N 49.9114 E 15.3913;Ne;Osobní;Cihlový dům;
272615;44511472010;jiná stavba;Středočeský;Kutná Hora;Čáslav;Čáslav - Čáslav-Staré Město;nám. Jana Žižky z Trocnova 82/17;Čáslav - Čáslav-Staré Město;28601;N 49.9099 E 15.3932;Ne;Osobní;Cihlový dům;
272616;47716676010;objekt k bydlení;Středočeský;Kutná Hora;Čáslav;Čáslav - Čáslav-Staré Město;Palackého 161/2;Čáslav - Čáslav-Staré Město;28601;N 49.9098 E 15.3912;Ne;Osobní;Cihlový dům;
272617;1048281606;objekt k bydlení;Středočeský;Kutná Hora;Čáslav;Čáslav - Čáslav-Staré Město;nám. Jana Žižky z Trocnova 163/41;Čáslav - Čáslav-Staré Město;28601;N 49.9099 E 15.3911;Ne;Osobní;Cihlový dům;
272618;1314273601;objekt k bydlení;Středočeský;Kutná Hora;Čáslav;Čáslav - Čáslav-Staré Město;nám. Jana Žižky z Trocnova 165/43;Čáslav - Čáslav-Staré Město;28601;N 49.91 E 15.3909;Ne;Osobní;Cihlový dům;
272619;521513205;jiná stavba;Středočeský;Kutná Hora;Čáslav;Čáslav - Čáslav-Staré Město;nám. Jana Žižky z Trocnova 167/45;Čáslav - Čáslav-Staré Město;28601;N 49.9102 E 15.3907;Ne;Osobní;Cihlový dům;
272620;517407201;objekt k bydlení;Středočeský;Kutná Hora;Čáslav;Čáslav - Čáslav-Staré Město;nám. Jana Žižky z Trocnova 3/3;Čáslav - Čáslav-Staré Město;28601;N 49.9112 E 15.3911;Ne;Osobní;Cihlový dům;
272621;598816204;objekt k bydlení;Středočeský;Kutná Hora;Čáslav;Čáslav - Čáslav-Staré Město;nám. Jana Žižky z Trocnova 72/9;Čáslav - Čáslav-Staré Město;28601;N 49.9109 E 15.392;Ne;Osobní;Cihlový dům;
272622;4621392101;objekt k bydlení;Středočeský;Kutná Hora;Čáslav;Čáslav - Čáslav-Staré Město;nám. Jana Žižky z Trocnova 81/16;Čáslav - Čáslav-Staré Město;28601;N 49.91 E 15.3931;Ne;Osobní;Cihlový dům;
272623;450254205;objekt k bydlení;Středočeský;Kutná Hora;Čáslav;Čáslav - Čáslav-Staré Město;nám. Jana Žižky z Trocnova 84/19;Čáslav - Čáslav-Staré Město;28601;N 49.9097 E 15.3934;Ne;Osobní;Cihlový dům;
272624;486225205;objekt k bydlení;Středočeský;Kutná Hora;Čáslav;Čáslav - Čáslav-Staré Město;nám. Jana Žižky z Trocnova 99/22;Čáslav - Čáslav-Staré Město;28601;N 49.9094 E 15.3933;Ne;Osobní;Cihlový dům;
272625;907059205;objekt k bydlení;Středočeský;Kutná Hora;Čáslav;Čáslav - Čáslav-Staré Město;nám. Jana Žižky z Trocnova 104/27;Čáslav - Čáslav-Staré Město;28601;N 49.9092 E 15.3928;Ne;Osobní;Cihlový dům;
272626;1021456205;objekt k bydlení;Středočeský;Kutná Hora;Čáslav;Čáslav - Čáslav-Staré Město;Klimenta Čermáka 109/7;Čáslav - Čáslav-Staré Město;28601;N 49.9086 E 15.3929;Ne;Osobní;Cihlový dům;
272631;598816204;objekt k bydlení;Středočeský;Kutná Hora;Čáslav;Čáslav - Čáslav-Staré Město;nám. Jana Žižky z Trocnova 70/7;Čáslav - Čáslav-Staré Město;28601;N 49.911 E 15.3918;Ne;Osobní;Cihlový dům;
272632;478014205;objekt k bydlení;Středočeský;Kutná Hora;Čáslav;Čáslav - Čáslav-Staré Město;Dusíkova 78/2;Čáslav - Čáslav-Staré Město;28601;N 49.9102 E 15.3927;Ne;Osobní;Cihlový dům;
272633;593375601;objekt k bydlení;Středočeský;Kutná Hora;Čáslav;Čáslav - Čáslav-Staré Město;nám. Jana Žižky z Trocnova 79/14;Čáslav - Čáslav-Staré Město;28601;N 49.9102 E 15.3928;Ne;Osobní;Cihlový dům;
272634;506282205;objekt k bydlení;Středočeský;Kutná Hora;Čáslav;Čáslav - Čáslav-Staré Město;Poštovní 85/1;Čáslav - Čáslav-Staré Město;28601;N 49.9097 E 15.3934;Ne;Osobní;Cihlový dům;
272635;474856205;objekt k bydlení;Středočeský;Kutná Hora;Čáslav;Čáslav - Čáslav-Staré Město;nám. Jana Žižky z Trocnova 105/28;Čáslav - Čáslav-Staré Město;28601;N 49.9092 E 15.3927;Ne;Osobní;Cihlový dům;
272636;463517205;objekt k bydlení;Středočeský;Kutná Hora;Čáslav;Čáslav - Čáslav-Staré Město;Klimenta Čermáka 128/3;Čáslav - Čáslav-Staré Město;28601;N 49.9088 E 15.3929;Ne;Osobní;Cihlový dům;
272637;806129205;objekt k bydlení;Středočeský;Kutná Hora;Čáslav;Čáslav - Čáslav-Staré Město;nám. Jana Žižky z Trocnova 147/31;Čáslav - Čáslav-Staré Město;28601;N 49.9091 E 15.392;Ne;Osobní;Cihlový dům;
272638;721454609;objekt k bydlení;Středočeský;Kutná Hora;Čáslav;Čáslav - Čáslav-Staré Město;nám. Jana Žižky z Trocnova 148/32;Čáslav - Čáslav-Staré Město;28601;N 49.9092 E 15.3919;Ne;Osobní;Cihlový dům;
272639;412227603;objekt k bydlení;Středočeský;Kutná Hora;Čáslav;Čáslav - Čáslav-Staré Město;nám. Jana Žižky z Trocnova 152/36;Čáslav - Čáslav-Staré Město;28601;N 49.9095 E 15.3916;Ne;Osobní;Cihlový dům;
272640;461993205;objekt k bydlení;Středočeský;Kutná Hora;Čáslav;Čáslav - Čáslav-Staré Město;nám. Jana Žižky z Trocnova 170/47;Čáslav - Čáslav-Staré Město;28601;N 49.9103 E 15.3905;Ne;Osobní;Cihlový dům;
272641;478812205;objekt k bydlení;Středočeský;Kutná Hora;Čáslav;Čáslav - Čáslav-Staré Město;Palackého 222/4;Čáslav - Čáslav-Staré Město;28601;N 49.9096 E 15.391;Ne;Osobní;Cihlový dům;
272692;505007205;objekt k bydlení;Středočeský;Kutná Hora;Čáslav;Čáslav - Čáslav-Staré Město;Klimenta Čermáka 134/8;Čáslav - Čáslav-Staré Město;28601;N 49.9087 E 15.3923;Ne;Osobní;Cihlový dům;
272693;483887205;objekt k bydlení;Středočeský;Kutná Hora;Čáslav;Čáslav - Čáslav-Staré Město;nám. Jana Žižky z Trocnova 153/37;Čáslav - Čáslav-Staré Město;28601;N 49.9096 E 15.3915;Ne;Osobní;Cihlový dům;
272694;910910205;objekt k bydlení;Středočeský;Kutná Hora;Čáslav;Čáslav - Čáslav-Staré Město;nám. Jana Žižky z Trocnova 162/40;Čáslav - Čáslav-Staré Město;28601;N 49.9098 E 15.3911;Ne;Osobní;Cihlový dům;
272695;598816204;objekt k bydlení;Středočeský;Kutná Hora;Čáslav;Čáslav - Čáslav-Staré Město;nám. Jana Žižky z Trocnova 73/10;Čáslav - Čáslav-Staré Město;28601;N 49.9108 E 15.3921;Ne;Osobní;Cihlový dům;
272696;22232283010;objekt k bydlení;Středočeský;Kutná Hora;Čáslav;Čáslav - Čáslav-Staré Město;nám. Jana Žižky z Trocnova 106/29;Čáslav - Čáslav-Staré Město;28601;N 49.9091 E 15.3926;Ne;Osobní;Cihlový dům;
272697;42702575010;jiná stavba;Středočeský;Kutná Hora;Čáslav;Čáslav - Čáslav-Staré Město;Klimenta Čermáka 132/12;Čáslav - Čáslav-Staré Město;28601;N 49.9086 E 15.3924;Ne;Osobní;Cihlový dům;
272698;914025205;objekt k bydlení;Středočeský;Kutná Hora;Čáslav;Čáslav - Čáslav-Staré Město;Váchova 137/1;Čáslav - Čáslav-Staré Město;28601;N 49.9089 E 15.392;Ne;Osobní;Cihlový dům;
272699;824166205;objekt k bydlení;Středočeský;Kutná Hora;Čáslav;Čáslav - Čáslav-Staré Město;nám. Jana Žižky z Trocnova 172/49;Čáslav - Čáslav-Staré Město;28601;N 49.9104 E 15.3903;Ne;Osobní;Cihlový dům;
272707;352718603;objekt k bydlení;Středočeský;Kutná Hora;Čáslav;Čáslav - Čáslav-Staré Město;Palackého 154/1;Čáslav - Čáslav-Staré Město;28601;N 49.9096 E 15.3914;Ne;Osobní;Cihlový dům;
272708;1880591210;rodinný dům;Středočeský;Kutná Hora;Čáslav;Čáslav - Čáslav-Staré Město;nám. Jana Žižky z Trocnova 102/25;Čáslav - Čáslav-Staré Město;28601;N 49.9093 E 15.393;Ne;Osobní;Cihlový dům;
272709;43802001010;objekt k bydlení;Středočeský;Kutná Hora;Čáslav;Čáslav - Čáslav-Staré Město;Klimenta Čermáka 110/9;Čáslav - Čáslav-Staré Město;28601;N 49.9086 E 15.393;Ne;Osobní;Cihlový dům;
272710;1030711205;objekt k bydlení;Středočeský;Kutná Hora;Čáslav;Čáslav - Čáslav-Staré Město;Jana Roháče z Dubé 131/2;Čáslav - Čáslav-Staré Město;28601;N 49.9085 E 15.3925;Ne;Osobní;Cihlový dům;
272723;504406205;rodinný dům;Středočeský;Kutná Hora;Čáslav;Čáslav - Čáslav-Staré Město;Klimenta Čermáka 133/10;Čáslav - Čáslav-Staré Město;28601;N 49.9086 E 15.3924;Ne;Osobní;Cihlový dům;
272724;483716205;objekt k bydlení;Středočeský;Kutná Hora;Čáslav;Čáslav - Čáslav-Staré Město;nám. Jana Žižky z Trocnova 171/48;Čáslav - Čáslav-Staré Město;28601;N 49.9104 E 15.3904;Ne;Osobní;Cihlový dům;
276726;482569205;objekt k bydlení;Středočeský;Kutná Hora;Čáslav;Čáslav - Čáslav-Staré Město;;;;N 49.909 E 15.3942;Ne;Osobní;Cihlový dům;
133976;525686203;objekt k bydlení;Středočeský;Kladno;Kladno;Dubí u Kladna - Dubí;Průmyslová 822;Kladno - Dubí;27201;N 50.1552 E 14.1166;Ne;Osobní;Cihlový dům;
133979;441081212;objekt k bydlení;Středočeský;Kladno;Kladno;Dubí u Kladna - Dubí;Jos. Špalka 436;Kladno - Dubí;27203;N 50.1601 E 14.1391;Ne;Osobní;Cihlový dům;
133980;2830544101;objekt k bydlení;Středočeský;Kladno;Kladno;Dubí u Kladna - Dubí;Jánská 42;Kladno - Dubí;27203;N 50.1483 E 14.1396;Ne;Osobní;Cihlový dům;
133983;1942494210;objekt k bydlení;Středočeský;Kladno;Kladno;Dubí u Kladna - Dubí;Jánská 106;Kladno - Dubí;27203;N 50.1489 E 14.1386;Ne;Osobní;Cihlový dům;
133984;981144509;objekt k bydlení;Středočeský;Kladno;Kladno;Dubí u Kladna - Dubí;Na Vysokém 760;Kladno - Dubí;27203;N 50.1632 E 14.1323;Ne;Osobní;Cihlový dům;
133985;465591212;objekt k bydlení;Středočeský;Kladno;Kladno;Dubí u Kladna - Dubí;Oldřichova 732;Kladno - Dubí;27203;N 50.1583 E 14.1323;Ne;Osobní;Cihlový dům;
180345;440028203;objekt k bydlení;Středočeský;Kladno;Kladno;Dubí u Kladna - Dubí;Kralupská 20;Kladno - Dubí;27203;N 50.1483 E 14.1348;Ne;Osobní;Cihlový dům;
270161;1065730308;objekt k bydlení;Středočeský;Kladno;Kladno;Dubí u Kladna - Dubí;Kudrnova 1;Kladno - Dubí;27203;N 50.1466 E 14.1354;Ne;Ostatní;Cihlový dům;
270162;1065730308;objekt k bydlení;Středočeský;Kladno;Kladno;Dubí u Kladna - Dubí;Kudrnova 2;Kladno - Dubí;27203;N 50.1469 E 14.1357;Ne;Ostatní;Cihlový dům;
270163;1065730308;objekt k bydlení;Středočeský;Kladno;Kladno;Dubí u Kladna - Dubí;Kudrnova 112;Kladno - Dubí;27203;N 50.1469 E 14.1345;Ne;Ostatní;Cihlový dům;
270164;432784203;objekt k bydlení;Středočeský;Kladno;Kladno;Dubí u Kladna - Dubí;Ininova 152;Kladno - Dubí;27203;N 50.1493 E 14.1358;Ne;Osobní;Cihlový dům;
270167;44511191010;objekt k bydlení;Středočeský;Kladno;Kladno;Dubí u Kladna - Dubí;Karla Dudy 581;Kladno - Dubí;27203;N 50.1583 E 14.1336;Ne;Osobní;Cihlový dům;
270169;981773203;rodinný dům;Středočeský;Kladno;Kladno;Dubí u Kladna - Dubí;nám. Fr. Rosenbauma 619;Kladno - Dubí;27203;N 50.1606 E 14.1365;Ne;Ostatní;Cihlový dům;
270170;397579203;objekt k bydlení;Středočeský;Kladno;Kladno;Dubí u Kladna - Dubí;Průmyslová 763;Kladno - Dubí;27201;N 50.1621 E 14.1143;Ne;Osobní;Cihlový dům;
133632;448281203;bytový dům;Středočeský;Kladno;Kladno;Kladno;Na stráni 1805;Kladno - Kladno;27201;N 50.1448 E 14.0883;Ne;Osobní;Cihlový dům;
133635;448281203;bytový dům;Středočeský;Kladno;Kladno;Kladno;Na stráni 1964;Kladno - Kladno;27201;N 50.1449 E 14.0886;Ne;Osobní;Cihlový dům;
133650;33489915010;bytový dům;Středočeský;Kladno;Kladno;Kladno;Hajnova 177;Kladno - Kladno;27201;N 50.1474 E 14.1047;Ne;Ostatní;Cihlový dům;
133651;45578106010;objekt k bydlení;Středočeský;Kladno;Kladno;Kladno;Gorkého 589;Kladno - Kladno;27201;N 50.1456 E 14.1005;Ne;Ostatní;Cihlový dům;
133760;459414509;bytový dům;Středočeský;Kladno;Kladno;Kladno;Josefa Hoffmanna 1519;Kladno - Kladno;27201;N 50.1487 E 14.1056;Ne;Osobní;Cihlový dům;
133769;3836966101;objekt k bydlení;Středočeský;Kladno;Kladno;Kladno;Poštovní náměstí 190;Kladno - Kladno;27201;N 50.1452 E 14.1038;Ne;Osobní;Cihlový dům;
133770;39968737010;objekt k bydlení;Středočeský;Kladno;Kladno;Kladno;Erbenova 2006;Kladno - Kladno;27201;N 50.1401 E 14.0834;Ne;Ostatní;Cihlový dům;
133781;42177321010;bytový dům;Středočeský;Kladno;Kladno;Kladno;Průmyslová 2825;Kladno - Kladno;27201;N 50.158 E 14.1153;Ne;Osobní;Cihlový dům;
133785;112390231;bytový dům;Středočeský;Kladno;Kladno;Kladno;Kyjevská 2907;Kladno - Kladno;27204;N 50.1438 E 14.0759;Ne;Osobní;Cihlový dům;
133796;47013302010;objekt k bydlení;Středočeský;Kladno;Kladno;Kladno;Ocelárenská 1777;Kladno - Kladno;27201;N 50.1458 E 14.1086;Ne;Ostatní;Cihlový dům;
133801;431366203;bytový dům;Středočeský;Kladno;Kladno;Kladno;Divadelní 1600;Kladno - Kladno;27201;N 50.144 E 14.1073;Ne;Osobní;Cihlový dům;
133813;484095202;bytový dům;Středočeský;Kladno;Kladno;Kladno;Sevastopolská 2859;Kladno - Kladno;27204;N 50.1425 E 14.0776;Ne;Osobní;Cihlový dům;
133814;484095202;bytový dům;Středočeský;Kladno;Kladno;Kladno;Sevastopolská 2860;Kladno - Kladno;27204;N 50.1425 E 14.0774;Ne;Osobní;Cihlový dům;
133815;484095202;bytový dům;Středočeský;Kladno;Kladno;Kladno;Sevastopolská 2861;Kladno - Kladno;27204;N 50.1425 E 14.0772;Ne;Osobní;Cihlový dům;
133816;484095202;bytový dům;Středočeský;Kladno;Kladno;Kladno;Sevastopolská 2862;Kladno - Kladno;27204;N 50.1425 E 14.0771;Ne;Osobní;Cihlový dům;
133825;678786203;bytový dům;Středočeský;Kladno;Kladno;Kladno;Tallinská 2935;Kladno - Kladno;27204;N 50.1386 E 14.0796;Ne;Osobní;Cihlový dům;
133834;408631203;bytový dům;Středočeský;Kladno;Kladno;Kladno;Vítězná 2988;Kladno - Kladno;27204;N 50.1402 E 14.075;Ne;Osobní;Cihlový dům;
133870;1006970606;bytový dům;Středočeský;Kladno;Kladno;Kladno;Helsinská 2871;Kladno - Kladno;27204;N 50.1392 E 14.0774;Ne;Osobní;Cihlový dům;
133871;1006970606;bytový dům;Středočeský;Kladno;Kladno;Kladno;Helsinská 2872;Kladno - Kladno;27204;N 50.1392 E 14.0772;Ne;Osobní;Cihlový dům;
133872;1006970606;bytový dům;Středočeský;Kladno;Kladno;Kladno;Helsinská 2873;Kladno - Kladno;27204;N 50.1392 E 14.077;Ne;Osobní;Cihlový dům;
133873;1006970606;bytový dům;Středočeský;Kladno;Kladno;Kladno;Helsinská 2874;Kladno - Kladno;27204;N 50.1392 E 14.0768;Ne;Osobní;Cihlový dům;
133874;1006970606;bytový dům;Středočeský;Kladno;Kladno;Kladno;Helsinská 2875;Kladno - Kladno;27204;N 50.1392 E 14.0766;Ne;Osobní;Cihlový dům;
